"ID_num","R2_quadratic","AIC_quadratic","AICc_quadratic","BIC_quadratic","R2_log_quadratic","AIC_log_quadratic","AICc_log_quadratic","BIC_log_quadratic","R2_log_logistic","AIC_log_logistic","AICc_log_logistic","BIC_log_logistic","R2_logistic","AIC_logistic","AICc_logistic","BIC_logistic","R2_log_gompertz","AIC_log_gompertz","AICc_log_gompertz","BIC_log_gompertz","R2_gompertz","AIC_gompertz","AICc_gompertz","BIC_gompertz","weight_gompertz","weight_logistic","weight_log_logistic","weight_quadratic","weight_log_quadratic","weight_log_gompertz"
282,0.723411814212887,1693.98715918134,1696.653825848,1703.94170466027,0.969739342274701,152.015698328796,154.682364995462,161.970243807724,-0.921037660602214,50.825703072564,53.4923697392307,60.7802485514926,-3.27469550651734,1658.08626125306,1660.75292791973,1668.04080673199,-1.08425310762881,60.0832152844829,65.0832152844829,72.5263971331436,-20.4556038416294,1803.66755730125,1808.66755730125,1816.11073914991,0,0.996967778018865,1.06060297345124e-22,0,0,0.00303222198113478
283,0.723411814212887,1693.98715918134,1696.16897736316,1703.94170466027,0.969739342274701,152.015698328796,154.197516510614,161.970243807724,0.0492139611049758,50.825703072564,53.0075212543822,60.7802485514926,-1.796593891524,1658.08626125306,1660.26807943488,1668.04080673199,-0.03156684374205,60.0832152844829,64.0832152844829,72.5263971331436,-13.0366981814208,1803.66755730125,1807.66755730125,1816.11073914991,0,0.99608043375437,1.05965899112187e-22,0,0,0.00391956624563029
284,0.723411814212887,1693.98715918134,1696.98715918134,1703.94170466027,0.969739342274701,152.015698328796,155.015698328796,161.970243807724,-0.795607457321203,50.825703072564,53.825703072564,60.7802485514926,-2.98931564821426,1658.08626125306,1661.08626125306,1668.04080673199,-0.94816608739985,60.0832152844829,65.7975009987686,72.5263971331436,-19.0232217749311,1803.66755730125,1809.38184301554,1816.11073914991,0,0.997492351358599,1.06116102964542e-22,0,0,0.00250764864140134
285,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.274705454746703,50.825703072564,54.2542745011355,60.7802485514926,-29.7087409944794,1658.08626125306,1661.51483268163,1668.04080673199,0.213082886976556,60.0832152844829,66.7498819511496,72.5263971331436,-153.133687475099,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
286,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.487132100553561,50.825703072564,54.2542745011355,60.7802485514926,-14.9345611783043,1658.08626125306,1661.51483268163,1668.04080673199,0.443557752590232,60.0832152844829,66.7498819511496,72.5263971331436,-78.9789438828226,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
287,0.723411814212887,1693.98715918134,1697.41573060991,1703.94170466027,0.969739342274701,152.015698328796,155.444269757367,161.970243807724,0.463350662031518,50.825703072564,54.2542745011355,60.7802485514926,-13.091055424884,1658.08626125306,1661.51483268163,1668.04080673199,0.417755792451714,60.0832152844829,66.7498819511496,72.5263971331436,-69.7259973127465,1803.66755730125,1810.33422396792,1816.11073914991,0,0.998069037227305,1.06177452464554e-22,0,0,0.00193096277269478
288,0.723411814212887,1693.98715918134,1696.98715918134,1703.94170466027,0.969739342274701,152.015698328796,155.015698328796,161.970243807724,0.531160446805409,50.825703072564,53.825703072564,60.7802485514926,-15.0776680934668,1658.08626125306,1661.08626125306,1668.04080673199,0.491326840818521,60.0832152844829,65.7975009987686,72.5263971331436,-79.6972278574459,1803.66755730125,1809.38184301554,1816.11073914991,0,0.997492351358599,1.06116102964542e-22,0,0,0.00250764864140134
289,0.723411814212887,1693.98715918134,1696.98715918134,1703.94170466027,0.969739342274701,152.015698328796,155.015698328796,161.970243807724,0.0714342181399384,50.825703072564,53.825703072564,60.7802485514926,-13.8373660180971,1658.08626125306,1661.08626125306,1668.04080673199,-0.00745870639147173,60.0832152844829,65.7975009987686,72.5263971331436,-73.4718885478947,1803.66755730125,1809.38184301554,1816.11073914991,0,0.997492351358599,1.06116102964542e-22,0,0,0.00250764864140134
252,0.723411814212887,1693.98715918134,1698.78715918134,1703.94170466027,0.969739342274701,152.015698328796,156.815698328796,161.970243807724,0.825930931413119,50.825703072564,55.625703072564,60.7802485514926,-928.465629718737,1658.08626125306,1662.88626125306,1668.04080673199,0.811141652980127,60.0832152844829,70.0832152844829,72.5263971331436,-4664.18522904175,1803.66755730125,1813.66755730125,1816.11073914991,0,0.999275103205473,1.06305757229343e-22,0,0,0.000724896794527386
258,0.723411814212887,1693.98715918134,1699.98715918134,1703.94170466027,0.969739342274701,152.015698328796,158.015698328796,161.970243807724,0.777304745034913,50.825703072564,56.825703072564,60.7802485514926,-5575.86286876079,1658.08626125306,1664.08626125306,1668.04080673199,0.758384082345545,60.0832152844829,73.4165486178162,72.5263971331436,-27990.4581538719,1803.66755730125,1817.00089063459,1816.11073914991,0,0.999750405360589,1.06356321238545e-22,0,0,0.000249594639410736
