"ID","quadratic_converged","log_quadratic_converged","logistic_converged","log_logistic_converged","gompertz_converged","log_gompertz_converged","AIC_quadratic","AIC_log_quadratic","AIC_logistic","AIC_log_logistic","AIC_gompertz","AIC_log_gompertz","BIC_quadratic","BIC_log_quadratic","BIC_logistic","BIC_log_logistic","BIC_gompertz","BIC_log_gompertz","R2_quadratic","R2_log_quadratic","R2_logistic","R2_log_logistic","R2_gompertz","R2_log_gompertz","AICc_quadratic","AICc_log_quadratic","AICc_logistic","AICc_log_logistic","AICc_gompertz","AICc_log_gompertz"
270,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-142.26990940364,15.7110807735101,-177.879915162594,-22.2924214199717,-169.243531292696,-70.3243659276713,-136.941091362939,21.0398988142109,-172.551097121893,-16.9636033792709,-162.58250874182,-63.6633433767952,0.937685277527838,0.870090017918722,0.982531281036312,0.96656598384088,0.977859123769217,0.99440026839673,-141.26990940364,16.7110807735101,-176.879915162594,-21.2924214199717,-167.504400857913,-68.5852354928887
274,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-164.746886418652,-14.0139850445178,-193.415284704217,-47.59425268916,-177.979511815467,-66.3089742976669,-159.418068377951,-8.68516700381697,-188.086466663516,-42.2654346484592,-171.318489264591,-59.6479517467909,0.983481242932783,0.959389104239959,0.994066435314199,0.987759610162398,0.990412365535266,0.994158838640275,-163.746886418652,-13.0139850445178,-192.415284704217,-46.59425268916,-176.240381380684,-64.5698438628843
134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-108.166708643146,-2.26395484253073,-157.12949127721,-36.006163745413,-153.946011204153,-96.424446606965,-102.837890602445,3.06486319817008,-151.800673236509,-30.6773457047122,-147.284988653277,-89.763424056089,0.907178420221257,0.843140903691615,0.98384857396553,0.952994292183327,0.983151266503098,0.994941628217854,-107.166708643146,-1.26395484253073,-156.12949127721,-35.006163745413,-152.20688076937,-94.6853161721824
111,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,-264.227056505227,10.0287878967472,-233.389308093796,29.4088859790653,NA,33.1716206171991,-258.898238464526,15.3576059374481,-228.060490053095,34.7377040197661,NA,39.8326431680751,0.671784995727467,0.615883622390764,0.012657439144748,0.232535723235542,NA,0.182666884434817,-263.227056505227,11.0287878967472,-232.389308093796,30.4088859790653,NA,34.9107510519817
173,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-244.549658419756,4.05437267231133,-255.088937194223,45.1296924927196,-279.952609375738,-11.0897157515248,-239.220840379055,9.38319071301215,-249.760119153522,50.4585105334204,-273.291586824862,-4.42869320064877,0.920464898981203,0.922514011858362,0.945413006881804,0.664012878717364,0.979086836997268,0.957994177082727,-243.549658419756,5.05437267231133,-254.088937194223,46.1296924927196,-278.213478940956,-9.35058531674218
161,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-86.5936601023523,43.7974088546347,-144.014038682469,NA,-139.762934864459,-75.4650800874988,-81.2648420616515,49.1262268953355,-138.685220641768,NA,-133.101912313583,-68.8040575366227,0.899985225397657,0.827846702102006,0.987133975018365,NA,0.986056873266178,0.997734983213388,-85.5936601023523,44.7974088546347,-143.014038682469,NA,-138.023804429676,-73.7259496527162
107,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-247.053449896628,43.2079855541542,-246.829671512832,53.5918625027076,-238.272786240231,NA,-241.870102432611,48.3913330181715,-241.646324048815,58.7752099667249,-231.793601910209,NA,0.299947688464748,0.319268984210926,0.294121482396163,-1.15181864046576e-10,0.100093603529793,NA,-246.009971635759,44.2514638150238,-245.786193251962,54.6353407635772,-236.454604422049,NA
4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-239.396535143924,-62.0602391146523,-238.403719854815,-61.485901843599,-236.448750980937,-25.1625406133195,-234.067717103224,-56.7314210739515,-233.074901814114,-56.1570838028982,-229.787728430061,-18.5015180624435,0.892134039238488,0.925704942406652,0.88824074586087,0.924165261797319,0.888420338730512,0.741630480863185,-238.396535143924,-61.0602391146523,-237.403719854815,-60.485901843599,-234.709620546154,-23.4234101785369
266,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-171.499980156152,-23.9034019449952,-218.357214107366,-16.9590256097057,-205.06337339298,-33.8447230011029,-166.171162115452,-18.5745839042943,-213.028396066665,-11.6302075690048,-198.402350842104,-27.1837004502268,0.968179995835966,0.980335129176065,0.994030742709839,0.97479991726676,0.99106501949498,0.987162660342294,-170.499980156152,-22.9034019449952,-217.357214107366,-15.9590256097057,-203.324242958197,-32.1055925663203
130,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-260.318773785265,13.8610693618562,-235.314920418041,32.1824974088004,-240.004129086261,NA,-254.989955744565,19.189887402557,-229.98610237734,37.5113154495012,-233.343106535385,NA,0.590717157943338,0.563224778005699,0.000353990791141179,0.159702990079294,0.212785381399567,NA,-259.318773785265,14.8610693618562,-234.314920418041,33.1824974088004,-238.264998651478,NA
87,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,-94.9701954115875,37.1576236110008,-94.3168184518507,50.5090338579042,NA,NA,-93.7598550396113,38.367963982977,-93.1064780798745,51.7193742298804,NA,NA,0.127130295775891,0.285041446969771,0.0681946042201739,-1.71722277185389,NA,NA,-90.9701954115875,41.1576236110008,-90.3168184518507,54.5090338579042,NA,NA
99,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-172.657455613289,-45.8250705817685,-190.844917960303,-81.054890935718,-190.198504981152,NA,-167.328637572588,-40.4962525410677,-185.516099919602,-75.7260728950172,-183.537482430276,NA,0.990560167750683,0.984035246019904,0.995069768308878,0.995463410372921,0.995302438287533,NA,-171.657455613289,-44.8250705817685,-189.844917960303,-80.054890935718,-188.45937454637,NA
92,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-82.1362137863067,6.11943030876108,-110.521315119576,-31.6499407190619,-107.282486437,-49.5297318812094,-77.9581240354131,10.2975200596548,-106.343225368682,-27.4718509681682,-102.059874248383,-44.3071196925923,0.891113195557804,0.812581943119403,0.971819299641185,0.968974785575902,0.970106854661107,0.987961094620876,-80.7244490804244,7.53119501464344,-109.109550413694,-30.2381760131796,-104.782486437,-47.0297318812094
112,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,-19.8083536400171,61.5024791289968,NA,NA,-19.3661414107879,35.4231819424285,-14.3391703200712,66.9716624489427,NA,NA,-12.5296622608555,42.2596610923609,0.779043282570134,0.640099178891237,NA,NA,0.790599221975983,0.863328960145896,-18.8483536400171,62.4624791289968,NA,NA,-17.6994747441212,37.0898486090952
162,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-15.2976419277384,61.8739214271146,-17.984918945811,NA,-15.9625217080404,NA,-10.2652557756524,66.9063075792006,-12.9525327937251,NA,-9.67203901793296,NA,0.390799085817061,0.421696100784932,0.450619481598405,NA,0.450146023621043,NA,-14.2067328368293,62.9648305180237,-16.8940098549019,NA,-14.0577598032785,NA
166,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-7.31764033865763,69.6726439184655,-3.06707956612902,NA,-5.87453037100528,NA,-2.2852541865717,74.7050300705515,1.96530658595691,NA,0.415952319102132,NA,0.224303115751759,0.262332751537667,0.0865351127948347,NA,0.240740980460311,NA,-6.22673124774854,70.7635530093746,-1.97617047521993,NA,-3.96976846624337,NA
88,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-117.581113410814,25.1707220210075,-63.3507022290295,9.23881910340968,-85.5710609274608,11.1547875846882,-113.216943597381,29.5348918344408,-58.9865324155962,13.6029889168429,-80.1158486606692,16.6099998514797,0.92261524210154,0.820899234179804,0.0896687676205515,0.913185715191838,0.697257342479058,0.913516679810791,-116.247780077481,26.5040553543409,-62.0173688956962,10.572152436743,-83.2181197509902,13.5077287611587
100,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-52.9471222906376,24.5564491714034,-30.6510714107073,NA,-28.5054892958815,9.40901473781712,-48.405145426921,29.09842603512,-26.1090945469907,NA,-22.8280182162357,15.0864858174629,0.909980693507164,0.847812997533238,0.762678044702924,NA,0.761171113941508,0.927790658837496,-51.6839643959007,25.8196070661403,-29.3879135159705,NA,-26.2832670736593,11.6312369600393
198,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-63.4526233908206,51.1025173426731,-41.3408712844792,NA,-69.8409874884185,NA,-58.910646527104,55.6444942063897,-36.7988944207626,NA,-64.1635164087728,NA,0.636386048799736,0.667519710015039,0.0490388047421704,NA,0.747507574890101,NA,-62.1894654960838,52.3656752374099,-40.0777133897423,NA,-67.6187652661963,NA
202,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-78.6303050314647,42.0359300340234,-48.9405741500873,-41.0592563835835,-120.500168469882,NA,-74.0883281677481,46.57790689774,-44.3985972863707,-36.5172795198669,-114.822697390236,NA,0.812425832502296,0.687007501703567,0.317998271980824,0.991556938067061,0.972151225542251,NA,-77.3671471367279,43.2990879287603,-47.6774162553505,-39.7960984888467,-118.27794624766,NA
5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.7882214412179,-0.118327008005002,-90.3616940074346,-19.1349465648012,-89.6720771498034,-23.0571217050724,-74.6101316903242,4.05976274288869,-86.1836042565409,-14.9568568139075,-84.4494649611863,-17.8345095164553,0.427591362200093,0.453552051601248,0.670117873965748,0.779061198811449,0.690073181715472,0.833353066214564,-77.3764567353356,1.29343769787735,-88.9499293015523,-17.7231818589188,-87.1720771498034,-20.5571217050724
9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-79.6341211397284,62.2545340442801,-81.7663833685446,NA,-80.4714996574634,NA,-74.7586178402557,67.1300373437529,-76.8908800690718,NA,-74.3771205331224,NA,0.528134603301555,0.424605722835421,0.566711720376769,NA,0.578761733311892,NA,-78.4912639968713,63.3973911871373,-80.6235262256875,NA,-78.4714996574634,NA
267,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-80.8654037856738,45.6105219193027,-50.9153205794889,NA,-75.4101187038468,NA,-76.3234269219572,50.1524987830193,-46.3733437157723,NA,-69.732647624201,NA,0.736393473161691,0.563756995883806,0.0306409368953255,NA,0.693662526485866,NA,-79.602245890937,46.8736798140396,-49.6521626847521,NA,-73.1878964816246,NA
271,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-68.3971327175269,54.9607992199901,-37.0465292622571,NA,-50.1019474727687,NA,-63.8551558538103,59.5027760837067,-32.5045523985405,NA,-44.4244763931229,NA,0.744644936869854,0.548514098771676,0.00202852220358796,NA,0.481395631824609,NA,-67.13397482279,56.223957114727,-35.7833713675202,NA,-47.8797252505464,NA
131,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-27.5082244840657,49.1015423471324,-112.170779991543,-42.3933224808825,-119.179769617955,NA,-21.6452808728668,54.9644859583313,-106.307836380345,-36.5303788696836,-111.851090103956,NA,0.77467810315534,0.67392501173259,0.984012212127679,0.981311416032853,0.98793517436299,NA,-26.6510816269228,49.9586852042752,-111.313637134401,-41.5361796237396,-117.698288136473,NA
108,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-20.5487277458938,51.3444433579652,-25.5664700837433,19.6957961823786,-23.7031096625343,14.8144862557849,-15.673224446421,56.219946657438,-20.6909667842705,24.5712994818514,-17.6087305381933,20.9088653801259,0.59350005270947,0.609363359084491,0.667422104177942,0.889851227007051,0.669234877876577,0.916355176999334,-19.4058706030367,52.4873005008223,-24.4236129408861,20.8386533252357,-21.7031096625343,16.8144862557849
170,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-28.2747742443265,65.9698788460066,-56.303866023874,NA,-54.3472386162128,NA,-23.7327973806099,70.5118557097232,-51.7618891601574,NA,-48.6697675365671,NA,0.487380779568389,0.472740488817754,0.848455828294824,NA,0.84874133568773,NA,-27.0116163495897,67.2330367407435,-55.0407081291372,NA,-52.1250163939906,NA
158,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-19.2009785176701,73.267337301731,-21.5381810308736,NA,-19.5361176484696,NA,-14.6590016539535,77.8093141654476,-16.996204167157,NA,-13.8586465688239,NA,0.508124107736591,0.533360451492325,0.555651603027119,NA,0.555611737731832,NA,-17.9378206229333,74.5304951964678,-20.2750231361367,NA,-17.3138954262474,NA
104,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-21.6425399831922,54.4213531461037,-15.6702294689749,NA,-13.6483070797165,NA,-17.1005631194756,58.9633300098203,-11.1282526052583,NA,-7.97083600007079,NA,0.637134218850937,0.527775526796315,0.529545762135026,NA,0.529097136151275,NA,-20.3793820884553,55.6845110408405,-14.4070715742381,NA,-11.4260848574943,NA
1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-87.0172087311545,10.6564252234026,-85.5149496755219,5.74141791430998,-84.4479458529976,3.0210818335493,-82.8391189802608,14.8345149742963,-81.3368599246282,9.91950766520367,-79.2253336643805,8.24369402216641,0.50291668841391,0.533024700932051,0.466054493232772,0.630471304996061,0.489257577737593,0.704859802923356,-85.6054440252722,12.0681899292849,-84.1031849696395,7.15318262019233,-81.9479458529976,5.5210818335493
263,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-83.6423989295339,40.2422422518759,-122.113637795407,NA,-119.807056932514,NA,-79.2782291161006,44.6064120653091,-117.749467981974,NA,-114.351844665722,NA,0.797582573008245,0.68492696821946,0.964779110449373,NA,0.964284854108065,NA,-82.3090655962006,41.5755755852092,-120.780304462074,NA,-117.454115756043,NA
127,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-29.3875630542458,68.8897212912855,-130.506016975133,28.6914525998936,-139.840681069417,9.12303226723055,-23.5246194430469,74.7526649024844,-124.643073363934,34.5543962110925,-132.512001555419,16.4517117812292,0.778232426671707,0.608763964784002,0.990590891764099,0.888601356355864,0.993397357626997,0.943224663409246,-28.5304201971029,69.7468641484284,-129.64887411799,29.5485954570365,-138.359199587936,10.604513748712
84,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-156.048710245282,29.5651551681078,-68.0491652745286,-0.592326314206908,-139.187717953812,-0.968228350710437,-151.870620494388,33.7432449190015,-63.871075523635,3.58576343668678,-133.965105765195,4.25438383790668,0.995406422860177,0.858842434160375,0.696581337490126,0.966424178561089,0.990678483282013,0.970015876776604,-154.636945539399,30.9769198739901,-66.6374005686463,0.819438391675446,-136.687717953812,1.53177164928956
96,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-54.8262073226424,25.4821611044993,-26.6124538337027,28.0662238684539,-24.5350113075125,26.8639756675201,-50.2842304589258,30.0241379682159,-22.0704769699861,32.6082007321705,-18.8575402278668,32.5414467471659,0.872293520922421,0.846911445683286,0.564532819581321,0.828708446600156,0.563064101440819,0.850971298837213,-53.5630494279055,26.7453189992361,-25.3492959389658,29.3293817631907,-22.3127890852903,29.0861978897423
93,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-60.3329740803645,22.4132248315058,-52.0632337297116,-12.1331523053169,-52.5125324706416,NA,-58.3933474812125,24.3528514306578,-50.1236071305596,-10.1935257061649,-50.0879992217016,NA,0.986140229829648,0.846856691865153,0.972391175755716,0.9913935719126,0.977488479234028,NA,-57.3329740803645,25.4132248315058,-49.0632337297116,-9.13315230531686,-46.7982467563558,NA
113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-65.999685630073,13.3417045444091,-76.5770131192969,-48.6493312521227,-80.8928677311677,-29.7687106394094,-62.6668322538482,16.674557920634,-73.244159743072,-45.3164778758979,-76.7268010108866,-25.6026439191283,0.993794701599657,0.937691964896139,0.996669215795397,0.998374917027605,0.997702809364252,0.995613478440615,-64.1535317839192,15.187858390563,-74.7308592731431,-46.8031774059689,-77.5595343978343,-26.4353773060761
163,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-23.0945769930845,17.059533745672,-16.7819062619093,NA,NA,NA,-20.2623761886757,19.8917345500809,-13.9497054575004,NA,NA,NA,0.882080133054836,0.933061381316967,0.820378831161989,NA,NA,NA,-20.9127588112664,19.2413519274902,-14.6000880800911,NA,NA,NA
167,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,-10.6706660180912,26.9540358757729,-7.56660459628061,NA,NA,NA,-7.83846521368235,29.7862366801818,-4.73440379187177,NA,NA,NA,0.708886204063542,0.897570966348727,0.641957508685692,NA,NA,NA,-8.48884783627301,29.1358540575911,-5.38478641446243,NA,NA,NA
89,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-96.5976364096234,29.6443227064743,-71.4655657368476,-13.8324765713683,-77.8719720609388,NA,-94.0414070911623,32.2005520249353,-68.9093364183865,-11.2762472529072,-74.6766854128625,NA,0.996918424792177,0.840428993863206,0.981447792168095,0.992850779426962,0.989822990476652,NA,-94.1976364096234,32.0443227064743,-69.0655657368475,-11.4324765713683,-73.4275276164944,NA
101,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-55.4383941332066,30.8794999795737,-31.4785417254827,-5.86944070298015,-30.3129473207825,NA,-52.6061933287978,33.7117007839826,-28.6463409210738,-3.03723989857131,-26.7726963152715,NA,0.988530634159594,0.810230548840512,0.943343703147391,0.983622956926439,0.946409270542739,NA,-53.2565759513885,33.0613181613919,-29.2967235436645,-3.68762252116197,-26.3129473207825,NA
199,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-60.2047925002636,22.8739684946905,-44.3774952587534,3.92229852335581,-42.6226722035429,NA,-57.9449950704175,25.1337659245366,-42.1176978289073,6.18209595320196,-39.7979254162353,NA,0.951331715514888,0.80181780651532,0.835565555265579,0.953874496896818,0.838637689325071,NA,-57.538125833597,25.5406351613572,-41.7108285920868,6.58896519002248,-37.6226722035429,NA
203,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-43.7547447127267,20.5816170180281,-63.3329092874401,-17.3062603315963,-62.4882967579043,NA,-41.8151181135747,22.5212436171801,-61.3932826882881,-15.3666337324443,-60.0637635089643,NA,0.94458971529941,0.838350758476993,0.989159907747224,0.993123528207172,0.990154945802313,NA,-40.7547447127267,23.5816170180281,-60.3329092874401,-14.3062603315963,-56.7740110436186,NA
6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-48.440083876589,19.1071858214638,-42.1370152716715,12.879759542603,-40.1047619939377,NA,-46.1802864467428,21.3669832513099,-39.8772178418254,15.1395569724491,-37.28001520663,NA,0.783149119837564,0.675240241926728,0.647848542418917,0.798849594888213,0.646973762404016,NA,-45.7734172099223,21.7738524881304,-39.4703486050048,15.5464262092696,-35.1047619939377,NA
10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-35.1887215370689,27.4367794499997,-25.5464189732987,21.5785652534672,-23.5442279699205,NA,-32.6324922186078,29.9930087684608,-22.9901896548376,24.1347945719283,-20.3489413218442,NA,0.72941394694468,0.693131475120029,0.461209899567643,0.798059009808685,0.461125572188462,NA,-32.7887215370689,29.8367794499997,-23.1464189732987,23.9785652534672,-19.0997835254761,NA
268,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-60.1658653135835,16.0760396255835,-53.4428337853206,-1.32497340439362,-51.2687698047459,-1.1736414785598,-57.6096359951225,18.6322689440446,-50.8866044668595,1.23125591406741,-48.0734831566696,2.02164516951649,0.923827456526528,0.799800179619325,0.876872843553681,0.942234802928296,0.875332429952147,0.949380405320827,-57.7658653135835,18.4760396255835,-51.0428337853206,1.07502659560638,-46.8243253603015,3.27080296588464
272,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-62.6513662366964,23.0218953659448,-69.6861925271649,-17.1194148650013,-77.4933224132201,NA,-59.5610113477372,26.112250254904,-66.5958376382058,-14.0290599760421,-73.6303788020212,NA,0.983913479127317,0.891903275844127,0.989636344052132,0.991204901911181,0.99438546120147,NA,-60.6513662366964,25.0218953659448,-67.6861925271649,-15.1194148650013,-73.8569587768565,NA
132,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,5.99133000947003,42.9997859012746,-65.7502910012865,-8.7396139288856,-70.8983057190253,NA,9.08168489842915,46.0901407902338,-62.6599361123274,-5.64925903992647,-67.0353621078264,NA,0.501589614561912,0.359013833515296,0.994373022219915,0.974738149151362,0.996400404162561,NA,7.99133000947003,44.9997859012746,-63.7502910012865,-6.7396139288856,-67.2619420826617,NA
109,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-15.2482107311526,44.3251263609217,-21.3299923231176,25.3352101393923,-19.2130201920521,-1.3506680599667,-12.1578558421934,47.4154812498808,-18.2396374341584,28.4255650283514,-15.3500765808532,2.51227555123221,0.831997542571519,0.643467149270284,0.885122394987642,0.891195072853128,0.884279475158549,0.981885925510366,-13.2482107311526,46.3251263609217,-19.3299923231176,27.3352101393923,-15.5766565556885,2.28569557639694
171,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-33.835442193736,35.6658738503863,-2.61999141088423,52.2262811590525,-46.5084548999998,NA,-30.5025888175111,38.9987272266112,0.712861965340634,55.5591345352774,-42.3423881797188,NA,0.926891412934358,0.94889845686726,0.541413552907501,0.864637508597726,0.969159540887867,NA,-31.9892883475822,37.5120276965402,-0.773837564730384,54.0724350052064,-43.1751215666665,NA
159,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-16.5188796386986,45.4307184803952,-25.1796989483366,28.8326903867702,-23.0557920989217,NA,-13.4285247497395,48.5210733693544,-22.0893440593775,31.9230452757294,-19.1928484877228,NA,0.78073549055714,0.682322730196388,0.872390145209517,0.887420545254335,0.871398075343375,NA,-14.5188796386986,47.4307184803952,-23.1796989483366,30.8326903867702,-19.4194284625581,NA
105,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-14.354606707968,39.2511530457596,-48.330054723243,9.66026699102955,-45.9788216861218,NA,-11.5224059035592,42.0833538501684,-45.4978539188342,12.4924677954384,-42.4385706806108,NA,0.853609274587033,0.665551575243298,0.984800699898607,0.953485832452935,0.984440600637255,NA,-12.1727885261498,41.4329712275777,-46.1482365414249,11.8420851728477,-41.9788216861218,NA
2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-71.9977469999146,19.1885826942639,-65.6799547193082,-1.15254627908523,-63.6589550510931,NA,-69.4415176814535,21.7448120127249,-63.1237254008472,1.4036830393758,-60.4636684030168,NA,0.876054215702837,0.685905455348271,0.805367118770214,0.926538882370892,0.80507495499637,NA,-69.5977469999146,21.5885826942639,-63.2799547193082,1.24745372091477,-59.2145106066487,NA
264,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-51.9049038674354,24.8777731207924,-70.9434174070884,-4.21707832654774,-68.0867870582319,NA,-49.6451064375892,27.1375705506385,-68.6836199772422,-1.9572808967016,-65.2620402709242,NA,0.93091722080591,0.84633140718623,0.984028523021945,0.983608993621058,0.982940639010532,NA,-49.2382372007687,27.544439787459,-68.2767507404217,-1.55041165988108,-63.0867870582319,NA
128,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1.54534731887699,41.8396585702502,-71.3782379853709,-12.8377670765325,-70.7659902906233,NA,4.63570220783611,44.9300134592093,-68.2878830964118,-9.74741218757335,-66.9030466794243,NA,0.561040410195716,0.402499173650599,0.995397115018659,0.980402214720808,0.995779520455688,NA,3.54534731887699,43.8396585702502,-69.3782379853709,-10.8377670765325,-67.1296266542596,NA
85,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-102.133142583116,40.0483421889597,-39.4971571450947,8.73869946265627,-97.0018648925744,NA,-99.3009417787068,42.8805429933685,-36.6649563406859,11.5709002670651,-93.4616138870634,NA,0.996940220671887,0.802905013496022,0.80084664404025,0.975556208374213,0.996229925945372,NA,-99.9513244012975,42.2301603707779,-37.3153389632765,10.9205176444745,-93.0018648925744,NA
97,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-62.3583686316444,33.7431869468064,-32.1559920676946,4.11017280750595,-30.3581995430917,4.39134546771614,-59.2680137426853,36.8335418357656,-29.0656371787355,7.20052769646507,-26.4952559318927,8.25428907891505,0.980002444634376,0.793158975192259,0.867939708827884,0.967543941822666,0.869598180528327,0.970849839765864,-60.3583686316444,35.7431869468064,-30.1559920676946,6.11017280750595,-26.721835906728,8.02770910407978
94,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-72.6286638966717,44.0265574754065,-62.400437050033,NA,-66.6708353232818,NA,-69.7964630922628,46.8587582798154,-59.5682362456241,NA,-63.1305843177707,NA,0.980680158381941,0.662416563231857,0.961793165214148,NA,0.974846730976472,NA,-70.4468457148535,46.2083756572247,-60.2186188682148,NA,-62.6708353232818,NA
114,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,6.40998664854929,52.8987587386569,-60.6288128493883,NA,-69.195193205438,NA,9.74284002477415,56.2316121148818,-57.2959594731634,NA,-65.029126485157,NA,0.564742498398539,0.381179879748983,0.991564246689983,NA,0.995469069920384,NA,8.25614049470313,54.7449125848108,-58.7826590032344,NA,-65.8618598721047,NA
164,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-12.7215161289938,51.6653873013184,-19.9667885349147,26.5999354151908,-17.7969452667039,NA,-9.63116124003469,54.7557421902776,-16.8764336459556,29.6902903041499,-13.934001655505,NA,0.748865572864452,0.575371683254015,0.840322071976477,0.911356430256285,0.838618029777468,NA,-10.7215161289938,53.6653873013184,-17.9667885349147,28.5999354151908,-14.1605816303402,NA
168,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-2.57013514131302,54.8211927524532,7.1134287344482,NA,-5.72235279344788,19.2584815811185,0.262065663095822,57.6533935568621,9.94562953885704,NA,-2.18210178793682,22.7987325866296,0.501299562961108,0.439737190197266,0.0489406068513194,NA,0.64627335976736,0.954202695663588,-0.388316959494837,57.0030109342714,9.29524691626638,NA,-1.72235279344788,23.2584815811185
90,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,-73.0451060559709,70.7244053508502,-32.2315113338804,NA,-83.4710140479891,NA,-70.212905251562,73.5566061552591,-29.3993105294716,NA,-79.9307630424781,NA,0.975256057492915,0.414996796534315,0.624038393923771,NA,0.98919307809742,NA,-70.8632878741527,72.9062235326684,-30.0496931520622,NA,-79.4710140479891,NA
102,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,-25.0756597661417,45.7338730850697,-79.8454796724959,NA,-86.6303329343667,39.4924891282297,-21.7428063899169,49.0667264612945,-76.512626296271,NA,-82.4642662140856,43.6585558485108,0.90313433618953,0.65495346785784,0.996136509701507,NA,0.997695612480095,0.787510623933821,-23.2295059199879,47.5800269312235,-77.999325826342,NA,-83.2969996010333,42.825822461563
200,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-78.5215795365491,40.3273923771002,-106.493942379718,-52.3913028095075,-118.16171227223,-18.8544996988001,-75.1887261603242,43.6602457533251,-103.161089003493,-49.0584494332826,-113.995645551949,-14.688432978519,0.918875132534923,0.64229130566374,0.984348661618899,0.99846937207629,0.992995379738922,0.990215650452388,-76.6754256903952,42.173546223254,-104.647788533564,-50.5451489633536,-114.828378938897,-15.5211663654668
204,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,-42.5512280415218,27.7756976153136,-58.5148957719853,-1.8092583311925,-56.5258868632551,NA,-39.7190272371129,30.6078984197225,-55.6826949675764,1.02294247321634,-52.985635857744,NA,0.678076915446567,0.565085362332515,0.888940273430853,0.939489350148343,0.889021621463167,NA,-40.3694098597036,29.9575157971318,-56.3330775901671,0.372559850625681,-52.5258868632551,NA
